term,Exp063972,Exp063804,Exp061170,Exp071855,Exp058132,Exp071409,Exp071413,Exp071852,Exp071853,Exp061845,Exp072767,Exp071414,Exp066882,Exp061181,Exp072369,Exp071860,Exp071910,Exp072223,Exp071913,Exp071861,Exp071416,Exp059910,Exp066874,Exp064120,Exp061843,Exp059915,Exp059931,Exp059906,Exp067098,Exp066039,Exp059897,Exp059913,Exp066025,Exp059903,Exp061855,Exp059930,Exp067440,Exp066029,Exp063813,Exp063811,Exp058122,Exp059899,Exp066032,Exp068742,Exp056266,Exp068741,Exp068655,Exp059898,Exp068659,Exp063808,Exp068658,Exp057318,Exp068662,Exp058165,Exp058162,Exp058123,Exp066034,Exp058125,Exp059911,Exp058138,Exp058108,Exp058140,Exp064117,Exp068946,Exp075756,Exp075767,Exp070852,Exp075758,Exp066041,Exp067091,Exp067093,Exp068657,Exp067095,Exp066037,Exp075754
GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION,-0.161956722,-0.158659015,-0.284326643,-0.282384033,-0.285047142,-0.249337067,-0.273064378,-0.274347968,-0.262122064,-0.286158906,-0.289893771,-0.335901474,0.020893109,-0.312955405,-0.00617558,-0.023654993,-0.005627926,0.21121987,-0.029681266,0.010547184,0.137894116,0.164243001,0.005399526,0.068477444,0.001698055,0.217521777,-0.003834462,-0.015336001,0.569800561,0.403050955,0.558508515,0.53260985,0.539627445,0.298886432,0.582414235,0.420165273,0.347290065,0.411408387,0.5497592,-0.007777719,0.380568571,0.393103915,0.413139549,0.281671058,0.461751036,0.344464712,0.304645532,0.244643547,0.445691536,0.001124577,-0.049194294,0.22150181,0.097307764,-0.122176751,-0.12762757,-0.228462235,-0.174335387,-0.170139802,0.04599931,0.089827849,-0.202546518,-0.107777757,-0.108015731,0.407339398,0.072265166,0.038826789,-0.19038689,0.244858692,-0.359871175,-0.22003958,0.097310741,-0.22296498,-0.429426338,-0.282864805,-0.144779694
GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,-0.243409685,-0.199379671,-0.129106136,-0.172677852,-0.201952301,-0.138684592,-0.17763991,-0.144878591,-0.172960693,-0.074037567,-0.21031588,-0.375409953,-0.108629582,-0.028165855,0.15290513,-0.084536168,-0.064869795,-0.229869039,-0.000566521,-0.281229187,-0.243631606,0.113538265,0.15672837,0.10217301,-0.104643768,0.056196658,-0.06561598,0.053589523,-0.177614714,0.183031212,0.01703384,-0.16448126,-0.113708586,0.059796032,-0.252019222,-0.072676875,0.177032257,0.042745488,-0.020529387,0.271785015,-0.010009468,0.237330818,-0.058924765,0.187802687,-0.106323666,-0.121836739,0.02179622,0.194117483,-0.120954067,0.106583567,-0.054836851,0.239424011,0.198236587,-0.106837282,-0.150926604,0.315347628,-0.022780393,0.082284059,-0.145399323,0.07589313,-0.021242969,0.059419953,-0.163729528,0.052706398,-0.131092486,0.066816606,-0.267902289,0.010140258,-0.287995149,-0.205920827,-0.192535461,-0.022919874,-0.038470201,-0.127345391,-0.123706278
GOBP_ENDOSOMAL_TRANSPORT,-0.021752357,-0.257061923,-0.239524343,-0.143042207,-0.112682178,-0.244553152,-0.195303353,-0.146990616,-0.226798345,-0.191137785,-0.100812487,-0.056283674,-0.132541092,-0.189752435,-0.148145339,-0.067934331,-0.204497484,0.06670736,-0.127251076,-0.127802415,-0.070721919,-0.066998757,-0.031865123,0.097666963,-0.163089415,0.125129625,-0.168574671,-0.120294898,-0.166201422,0.239313497,-0.151415528,-0.209866589,-0.01867871,0.044468011,-0.033300949,0.124514113,0.123574438,0.077997199,-0.160415746,-0.023610614,0.158683524,-0.018682943,0.055531921,0.227309849,-0.194100102,0.142936537,0.12966574,0.165414322,0.152702194,-0.124937788,-0.088016711,-0.138782263,0.092228547,-0.188173933,-0.24419934,0.220262536,-0.14083296,-0.278173235,-0.103217606,-0.232645352,-0.250605149,-0.046423113,-0.05147112,-0.010832607,-0.029333883,-0.005430128,-0.137556908,-0.056698133,-0.169579846,-0.159434572,-0.147193565,-0.106069869,-0.254382847,0.075368356,-0.105922149
GOBP_ENDOSOME_ORGANIZATION,-0.115222001,-0.11075302,-0.36046588,-0.39215964,-0.305724819,-0.356131625,-0.317752239,-0.395170064,-0.394992316,-0.129544201,-0.432997252,-0.245510768,-0.431615909,-0.321664796,-0.247274206,-0.287644109,-0.299282841,0.159329723,-0.217556508,-0.143423903,-0.171955584,-0.13895982,-0.172678093,-0.003081775,-0.197005732,0.088482438,-0.250827723,-0.157931063,-0.238681978,0.14223552,-0.32676658,-0.217105951,-0.217815068,-0.241183375,-0.203494704,-0.030664354,0.191848883,-0.289470165,-0.224131667,0.183238886,-0.267156787,-0.123396619,0.001439569,-0.062073816,-0.352020035,-0.241478326,-0.003954465,0.033883938,0.112694543,-0.182514062,0.072461505,0.324983494,0.2256203,0.188846123,0.054496271,0.181825445,0.124019457,0.0840849,0.169466367,-0.121500458,0.002209111,0.22028047,0.078393508,-0.068717828,-0.012024244,-0.132616227,0.036063633,-0.077714636,-0.025727377,-0.111642428,-0.165760632,0.079564977,-0.05131899,0.083943983,0.083146933
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT,0.137622125,-0.054616088,0.165533122,0.064869868,0.105056383,0.212918126,0.175017639,0.010278893,0.107750705,0.115033152,0.053082623,0.258382993,-0.087295752,0.075948918,0.083435731,-0.020380178,0.231127713,0.088536723,0.144284581,0.142298326,0.168600622,-0.09409366,-0.238545922,0.061643218,0.24040225,0.014619135,0.162683238,0.199614754,0.301946189,-0.14754432,-0.201868289,-0.050433205,0.061620748,-0.201277761,0.20384358,0.120452244,-0.261155937,-0.193808622,0.055956035,-0.368317691,-0.211891594,-0.216661565,-0.346371854,-0.034754158,0.040189539,-0.247992176,-0.320246132,-0.364291568,0.018447538,-0.086633639,0.081528148,-0.181693906,-0.05227745,0.443066502,0.045664468,-0.313149034,-0.106254326,0.091512871,-0.024141271,0.194573282,0.161094082,0.108573126,-0.127399807,-0.411827627,-0.306971766,0.034895798,0.133814443,-0.263016676,-0.047445888,-0.062715089,-0.113910536,-0.192656819,-0.197245177,0.010380484,-0.088826448
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,-0.170001244,-0.124560295,-0.107681762,0.079045663,-0.127966359,-0.167100315,-0.074023313,-0.058420872,-0.112641787,-0.060460932,-0.093639667,0.054900828,0.184173064,-0.130144338,0.003336502,-0.152337658,0.051043901,-0.280099043,0.221331718,-0.095836241,-0.120266178,-0.088537829,-0.384133797,-0.163913298,0.046731334,-0.171456557,0.053688032,0.036682142,0.093482302,0.32262527,0.173318902,-0.032271929,0.091694972,-0.265866828,0.168386829,-0.304088083,-0.011835433,0.076770008,-0.009422993,-0.191352126,-0.284795542,0.190646818,0.142108543,-0.230937084,0.087809154,-0.33734247,-0.349676424,-0.019321131,-0.329009749,0.106817317,-0.079753878,0.187176997,-0.026155043,0.368762836,0.391365699,-0.207000034,0.332897619,0.373693162,0.289472707,0.360375143,0.333718189,0.038171362,0.032791542,-0.2592051,0.239733074,0.131160142,-0.101625944,0.167737328,0.340158684,0.094326714,0.143221994,0.362375795,-0.239053821,0.086548402,0.033545922
GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS,0.336148634,-0.025013902,0.327200883,0.452985502,0.221214605,0.408870333,0.548700317,0.562577872,0.360656283,0.660663593,0.320981227,0.567957636,0.329161402,0.442672341,-0.118258151,-0.43564153,0.16786726,-0.152488859,0.185084999,-0.104497368,0.010412702,-0.012060328,0.136061994,-0.317557319,-0.028092502,-0.393078144,0.135823557,0.062465457,0.343871741,-0.03967325,0.123831031,0.275306655,0.055398836,0.26200535,0.398390992,-0.066809284,-0.002255217,-0.249004472,0.38563065,-0.183382843,-0.216883757,0.262534595,-0.221094925,-0.012269412,0.164709627,-0.108057785,-0.526351669,-0.039453104,0.307020491,-0.161141169,0.005555141,-0.217466781,-0.511423471,-0.483999463,-0.073365864,-0.094813636,-0.096494145,-0.042980395,-0.069299522,0.022891076,-0.258422847,0.258539055,-0.117868749,-0.400366939,-0.139876306,-0.172827635,-0.091379454,-0.218195199,-0.459993525,-0.413418885,-0.081914459,0.248615707,-0.337503996,-0.388197455,-0.031772674
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT,-0.18409894,-0.305207647,-0.163701823,-0.291117707,-0.332575499,-0.236568419,-0.227058309,-0.304134759,-0.199992808,-0.175693381,-0.290063106,-0.419607314,-0.234182756,-0.205888848,0.00432303,-0.089126429,-0.197323496,0.070720292,-0.104497953,-0.041266466,-0.002657108,0.019632147,0.067010719,0.315404889,-0.047713757,0.293886371,-0.005077938,-0.069893965,-0.241385796,-0.129747356,-0.282673097,-0.309808534,-0.298510503,-0.301407591,-0.329184866,-0.159355765,-0.130460309,-0.085243963,-0.393404276,0.440049133,-0.246491376,-0.104518142,-0.295319499,0.10572522,-0.248760742,-0.293184487,-0.267133348,0.361063808,-0.026913507,0.157371277,0.331786777,0.224969722,0.062969718,-0.102744579,0.128930472,0.083997637,0.142292129,-0.246075172,0.148245841,-0.036181798,0.056252237,0.116251935,0.119425979,0.060861927,0.162232066,0.191686991,0.003781335,0.090724236,-0.059752757,-0.136718788,-0.231035394,-0.303737929,-0.198380479,-0.275916784,0.10339669
GOBP_ENDOTHELIAL_CELL_MIGRATION,-0.193416022,-0.161175425,0.067822545,0.099447269,0.070774684,0.027079046,0.080619734,0.130609117,0.099147787,0.067826235,0.039686471,0.172596511,0.076624998,0.054466516,-0.082213158,-0.322605144,0.030224454,-0.125582531,-0.034082122,-0.086621703,-0.129559516,0.075429617,-0.074675721,-0.03191102,0.037305967,-0.158605379,0.072204487,0.02740402,-0.009811539,0.20959484,0.064163783,-0.004587116,0.036843273,-0.006827249,0.100830928,-0.117479171,0.078947599,-0.067544858,0.028300233,-0.102082668,-0.163736927,-0.067823217,0.097574603,-0.204265005,0.14195421,-0.093189486,-0.159861241,-0.151263075,0.017320421,-0.036717469,-0.06873688,-0.038176315,-0.217507513,-0.051152765,0.066695084,-0.142931056,0.203945023,0.022789531,0.156469502,0.08190093,0.081989599,0.079044876,0.157700342,0.039503838,0.093985037,0.008800356,-0.141383892,-0.174442199,-0.052723959,-0.128843506,-0.173060057,-0.140006857,-0.124290316,-0.261200837,-0.008691729
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,0.018934925,0.156950656,0.082472826,-0.010227557,0.094378933,0.037864325,0.128367951,0.047667609,0.049766536,0.03058074,-0.058031551,0.061374315,-0.045957542,-0.014856082,-0.203946125,0.03135897,-0.06113889,-0.080742047,-0.152372439,-0.197773121,-0.142356873,-0.065980914,-0.206343915,0.011548888,-0.081010748,-0.072352577,-0.107469299,-0.035983708,0.162797371,0.225826491,0.105629047,0.208553817,0.177047652,0.014598819,0.186183559,-0.074953957,-0.016788844,0.069609268,0.101340076,-0.037719196,-0.263013863,0.087084491,0.055058652,-0.254192083,0.27932845,-0.044043973,-0.286458534,-0.271264091,0.175736385,0.11983623,-0.115495352,-0.082407366,-0.219764438,-0.087498004,0.013209942,-0.20310241,0.091308801,0.065537501,0.017915556,0.104737865,-0.074763293,0.059092831,-0.014037735,-0.11000831,-0.031858186,0.064927098,-0.077811071,-0.296353558,-0.016540948,-0.082130888,-0.10262406,-0.104807216,-0.095122943,-0.071461009,-0.017625417
GOBP_ENDOTHELIUM_DEVELOPMENT,-0.020378898,-0.088025228,0.114432481,0.027648287,-0.014891217,0.068119275,0.069643353,0.025400715,0.10833951,0.180558374,-0.091262064,-0.23820418,-0.029945124,0.057831593,0.176335418,-0.132262431,0.020210599,-0.014661193,0.117011749,0.097375306,0.000796939,0.016069436,0.115657014,0.246712543,0.194149082,0.242735474,0.171049272,0.048229763,-0.162448567,-0.085273663,-0.081182558,-0.179386317,-0.117133635,-0.290601013,-0.267083459,-0.126575712,-0.173534709,-0.099170969,-0.31841433,0.165701195,-0.208179272,-0.021734329,-0.31795588,-0.000991626,-0.179694569,-0.203095809,-0.313302539,0.173778421,-0.091123547,-0.134095051,0.234412325,-0.040276086,-0.108966543,-0.149501307,0.023840981,-0.086457146,0.077302558,-0.159234707,0.074112967,0.039184433,-0.075071812,0.070759985,-0.082388711,-0.028945856,0.141424627,0.134701547,-0.031485618,-0.138505791,-0.106905453,-0.039370919,-0.197217461,-0.18433689,-0.098657599,-0.169452233,0.063866065
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,-0.059703605,-0.117920066,-0.176887953,-0.119766311,-0.132661592,-0.104062863,-0.174339967,-0.066695857,-0.15834621,-0.008166467,-0.008110638,0.111958077,-0.01154852,0.001682665,-0.062149094,-0.183521494,-0.065971324,-0.188191478,0.151343891,-0.111648617,0.021643218,-0.269381472,0.053350244,-0.282149832,-0.080759388,-0.324006041,-0.03981238,-0.0612127,0.003043284,0.112046717,0.122821972,0.17923361,0.142741441,-0.222427997,-0.102898603,0.085787468,-0.120065037,0.010455291,-0.033895014,-0.200915241,-0.292728978,-0.067816068,0.043197153,-0.040797914,0.058137408,0.003633433,0.134578081,-0.286980211,-0.197072216,0.108579581,-0.059356789,-0.069664738,-0.120591693,-0.054410768,0.031084323,-0.252421311,0.087010916,0.081452639,-0.002745185,-0.080309631,0.026646005,-0.111954589,0.062099421,-0.007190976,0.087023994,0.351465232,0.189307951,0.042521323,0.236536583,0.123897638,0.100611632,0.166978776,0.15411144,0.151891546,0.052343514
GOBP_ENERGY_HOMEOSTASIS,-0.09412343,-0.154779936,0.046417675,-0.108514994,-0.106987421,-0.201679157,-0.172340896,0.115697075,-0.160709699,0.030455662,0.068825837,0.047210878,0.076605871,-0.00475652,-0.120828077,-0.151554425,0.040497037,0.353780599,-0.114633867,0.290780065,-0.389295525,-0.035790917,-0.107097861,-0.225565622,0.07502724,0.172864412,0.0359769,0.019956475,-0.138512582,-0.079682468,-0.081983415,-0.119481034,0.148984032,0.007879385,0.057041713,0.013067909,0.332959076,0.445762531,-0.04297383,0.142730378,-0.219642814,-0.017540396,0.345222146,0.385448371,-0.141947184,0.297176417,-0.276518511,0.193326494,-0.134490488,-0.042031743,-0.29320178,0.012681054,-0.201029618,-0.120259115,0.175147005,-0.028023217,0.044156257,-0.016230477,0.081452121,0.112648262,-0.24287426,-0.068523448,0.097614291,-0.028631695,-0.121082691,0.284087867,-0.260091149,0.304733639,-0.030684316,-0.268832573,0.130441914,0.136924339,-0.113050026,0.257518001,-0.060502277
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS,-0.124211829,-0.243372981,-0.338793779,-0.209762062,-0.240917351,-0.293357032,-0.320864476,-0.125986692,-0.288532038,-0.124244329,-0.114356525,0.056002807,-0.194581348,-0.213552163,-0.020845104,-0.028880512,-0.134894487,0.005681274,0.160602816,-0.155722053,-0.020143553,-0.220929244,0.089259217,-0.27353325,-0.040073839,-0.299980684,0.011086279,-0.150290504,-0.092467732,0.120389918,0.016814448,0.277710207,0.039726459,-0.123912151,-0.176803749,0.195884381,-0.059731149,0.083994814,-0.166860164,-0.14631029,-0.325533168,0.074232814,0.132644465,0.055461438,-0.161061823,0.087800943,0.129942778,-0.073419908,-0.138334831,0.097835301,0.036686358,-0.115658618,-0.271162939,-0.120119644,-0.044461163,-0.241472755,0.214683663,0.005091774,-0.120643727,-0.317714159,-0.211844136,-0.242779534,-0.049509189,0.050656241,0.037913483,0.462040242,0.175186664,0.200467905,0.256185155,0.1761827,-0.150416137,0.170989219,0.120828231,0.102476281,0.118562285
GOBP_ENSHEATHMENT_OF_NEURONS,0.253176289,0.194500163,0.092288319,0.070584923,0.15200199,0.136047964,0.076838695,0.044020492,0.045043231,0.143207029,0.26646174,0.129905653,0.18192988,0.314981482,0.102008221,0.211967947,0.038507903,-0.022973233,0.073624495,0.067005002,0.21193564,0.208750117,-0.025259946,-0.044946715,0.164164918,0.023028091,0.049768584,0.023607405,-0.052388056,-0.204889516,-0.160817488,0.102223873,-0.12003273,0.031847514,-0.157735852,-0.189086633,-0.244988234,-0.070851546,0.091517356,-0.038260249,-0.175088211,-0.155328594,-0.088316376,0.01468542,-0.193802293,-0.089651405,-0.133461931,-0.015223241,-0.111838154,-0.117914623,0.016705741,0.25417275,0.039013232,0.207088791,-0.08680564,-0.256756216,-0.071756946,0.1036634,-0.032593341,-0.167344427,-0.1520944,-0.27030808,-0.067224881,-0.079146573,0.018224742,0.066616234,0.234255655,-0.02783944,0.259524695,0.159678043,0.091058394,0.008681709,0.008670237,-0.033750698,0.118148638
GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK,-0.050346447,0.374593178,0.084610896,0.132243293,-0.128420108,-0.101815135,-0.134699987,-0.070684636,-0.014717019,-0.129254503,-0.174514974,-0.014713186,-0.198506467,-0.190094773,-0.016968503,0.151132154,0.026432054,0.188281759,0.073015803,0.113526004,0.040496382,-0.143172521,0.480683498,0.105186821,0.072411155,0.056060273,0.070790765,0.053645513,-0.040573255,0.381551116,0.221414412,0.254115323,0.202218936,-0.044664398,0.159279072,0.415263021,-0.12371539,0.450022595,-0.068404226,-0.091224832,0.094598945,0.169552562,0.186927953,-0.019361973,0.128067451,0.285001475,0.224381748,0.152291368,0.054339077,0.032381989,-0.221368061,-0.184116675,0.263539379,-0.013957279,-0.010742153,-0.062868791,0.181323041,-0.024982865,-0.321915325,-0.181650706,0.018381451,-0.336856393,0.175664686,-0.091702519,0.094528757,0.011931903,0.151523855,-0.070686415,0.109326616,0.087660089,0.090579108,0.113637494,0.055685177,0.430904609,0.171313428
GOBP_ENTRY_INTO_HOST,0.316502203,0.373856997,0.117341747,0.143731378,0.093746656,0.108517453,0.055072848,0.139900738,0.10497761,0.011623493,0.012399268,0.011430374,-0.048733966,-0.029938938,-0.074655231,-0.10038277,-0.205776375,0.072407533,-0.029286518,-0.101894133,0.091501466,0.094161503,0.172781402,0.255208913,-0.040062004,0.129681085,-0.058868306,-0.098530294,-0.126849176,0.171891071,0.001539076,0.092524537,-0.023831003,0.138139171,0.026839677,0.159012977,0.262641859,0.109613831,-0.223814067,0.073768079,-0.055554184,0.285135378,0.110374278,0.052173085,-0.173486623,0.093920246,0.286712433,0.080462427,0.227555661,0.177550453,0.330490571,0.059277302,0.354159347,0.200597005,0.201939262,-0.030163277,0.306281765,0.078194898,0.261706153,0.211252755,-0.002953177,0.183148491,0.297159218,0.009904369,0.289119142,0.265392533,0.177309768,0.081180825,0.10392346,0.345273435,0.249025283,0.377155391,0.13788277,0.379685887,0.162781687
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,-0.041685033,-0.010530421,-0.029263194,-0.004297178,0.033551032,-0.024351076,-0.00020646,0.013662252,-0.009036322,0.01505271,-0.089876054,-0.015791081,-0.106529255,-0.058741752,-0.014970284,0.003378637,-0.020652412,0.030171051,-0.012673462,-0.096033266,-0.073687549,-0.044139477,0.001059756,-0.013479115,-0.009996656,0.042980047,-0.034879256,0.005033252,0.062235011,-0.004469901,0.017398357,0.091249665,0.074874726,-0.009187758,0.136920799,0.041060478,-0.070388098,0.141478999,-0.008947212,-0.068558513,-0.108857402,0.084413922,0.030750923,-0.004523094,0.019693463,0.007754696,0.018071086,-0.035027263,-0.030424594,-0.126484074,-0.12222509,-0.144198507,-0.075626372,-0.010249519,-0.022410196,-0.080007676,-0.001922843,0.051002002,-0.095693889,-0.053290979,-0.127109685,0.001165648,-0.053824575,-0.000606309,-0.072098964,0.005857398,-0.021034915,-0.143953897,0.030498269,-0.042718797,-0.068657309,0.047487324,0.015076036,0.018538301,-0.037453753
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY,-0.155292444,-0.095034493,-0.132556597,0.005017363,0.078727103,-0.148285333,0.014341348,-0.010014416,-0.012988248,-0.093795317,-0.036582868,-0.156075378,-0.228133013,0.007763072,-0.023425163,0.198101359,0.03775874,0.232400816,0.022725785,-0.175808704,0.064114225,0.144383943,0.140577,0.072526836,-0.080367285,0.195949413,0.035156178,0.132446182,0.183988559,-0.071291488,0.158682781,0.438783017,0.17744891,0.152388462,0.248930148,0.067244694,-0.151984358,0.032147449,0.216180499,0.017799131,-0.2301837,0.148814402,-0.08883757,-0.211917734,0.094406799,-0.071901886,-0.077480014,-0.008060799,0.296901781,-0.217844852,-0.00534083,0.005815291,-0.055345781,-0.015975332,0.072474016,-0.171903856,-0.018848959,0.067449231,-0.175971228,-0.053702833,0.096162125,0.155806365,-0.111309089,-0.027111861,0.086830096,0.110661384,-0.06620504,-0.074182101,-0.037731786,0.070653705,0.071134627,-0.12667327,0.039878033,-0.094412509,-0.207735038
GOBP_EPIBOLY,-0.268586988,-0.039094595,0.228058198,-0.06692901,0.081607297,0.046457358,0.078473592,0.274615253,0.287460274,-0.041967832,-0.144712589,-0.288308508,-0.202770028,-0.07153514,-0.296957833,-0.148041753,-0.30738024,-0.055833319,-0.318362758,-0.326253116,-0.581923799,-0.318940332,-0.357526874,-0.286288993,-0.253006696,-0.111888353,0.012084653,-0.322066337,-0.091525935,0.379609038,-0.266238537,-0.285275142,-0.11523071,-0.207393785,-0.276909301,-0.173669145,0.328953163,0.027522428,-0.4784812,0.053908539,0.125699445,-0.479735625,-0.158739269,-0.207595768,-0.248393909,-0.13020047,0.246312386,0.191080924,-0.349260534,-0.363382576,-0.176763331,-0.143741715,-0.03069888,-0.478289973,-0.3576815,-0.173033274,-0.653379527,-0.651620697,-0.266860951,-0.328355573,-0.549858356,-0.357383417,-0.650986016,0.40138835,-0.276791234,0.538672367,-0.059800081,0.006496939,-0.215535839,0.065553776,-0.355574934,0.040422512,-0.241100791,0.006228714,-0.10422904
GOBP_EPIDERMAL_CELL_DIFFERENTIATION,-0.084664831,0.128091165,-0.001610919,0.034531997,0.060085338,-0.036316571,0.018498344,-0.145655678,-0.025983976,-0.146038726,-0.022495181,0.018623024,0.028356292,0.108779192,-0.217715663,-0.068418634,-0.105421077,-0.149003186,-0.09759533,-0.149264312,-0.127207436,-0.012064676,-0.1628738,-0.134791175,-0.084701048,0.064744528,-0.207467321,-0.119199851,-0.075796642,-0.156633088,-0.247066131,-0.04408571,-0.133540263,-0.096007344,-0.18193745,-0.004845495,0.085794761,-0.027452611,-0.260132214,-0.005970438,0.091235088,0.251719335,-0.118972401,0.06964367,-0.256948636,-0.226614604,-0.174003459,0.011504362,-0.151191442,-0.076867854,0.112616542,-0.042357002,0.104104533,0.119178799,0.099056925,-0.195740735,0.123131931,0.19372056,0.034513359,0.123070447,0.064785603,0.090902387,0.066572344,-0.145167933,-0.061906272,0.111733332,-0.019822363,-0.013483783,0.014048036,0.036477432,0.003639028,0.169509177,0.119283175,0.097300209,0.036570574
